date,employee_id,team,role,project,complexity,task_hours,tasks_completed,commits,prs_opened,features_delivered,test_cases_written,ai_usage_events,hourly_cost,period,year_month,ai_usage_level
2024-12-22,E036,CoreApp,Tester,Apollo,Medium,2.35,1,0,0,1,2,4,58,pre_ai,2024-12,Medium
2024-12-22,E037,Platform,Tester,Apollo,Low,0.9,1,2,2,2,6,2,58,pre_ai,2024-12,Low
2024-12-22,E038,Platform,Developer,Nova,Medium,2.23,1,5,1,0,5,4,58,pre_ai,2024-12,Medium
2024-12-22,E039,Data,Developer,Orion,Medium,2.12,3,1,0,1,2,2,58,pre_ai,2024-12,Low
2024-12-22,E040,Payments,Developer,Orion,Medium,3.02,4,2,2,0,1,2,58,pre_ai,2024-12,Low
2024-12-23,E001,CoreApp,Developer,Nova,High,6.18,5,2,1,0,0,1,58,pre_ai,2024-12,Low
2024-12-23,E002,CoreApp,Developer,Apollo,Medium,0.63,1,1,0,0,2,0,58,pre_ai,2024-12,Low
2024-12-23,E003,Data,Tester,Orion,Low,2.47,2,2,0,0,4,0,42,pre_ai,2024-12,Low
2024-12-23,E004,Payments,Developer,Apollo,High,2.03,3,3,0,0,1,2,42,pre_ai,2024-12,Low
2024-12-23,E005,Platform,Developer,Apollo,Medium,4.33,1,2,3,1,3,2,42,pre_ai,2024-12,Low
2024-12-23,E006,CoreApp,Tester,Nova,High,2.73,7,1,0,0,4,0,42,pre_ai,2024-12,Low
2024-12-23,E007,Platform,Tester,Orion,Medium,2.13,6,6,2,2,3,1,42,pre_ai,2024-12,Low
2024-12-23,E008,Data,Developer,Orion,Medium,3.29,2,2,1,1,8,3,58,pre_ai,2024-12,Medium
2024-12-23,E009,Data,Developer,Orion,Medium,2.49,5,1,0,1,6,3,58,pre_ai,2024-12,Medium
2024-12-23,E010,Data,Developer,Orion,Low,1.61,3,0,3,0,3,1,42,pre_ai,2024-12,Low
2024-12-23,E011,Platform,Developer,Nova,Low,2.15,3,4,3,0,6,4,58,pre_ai,2024-12,Medium
2024-12-23,E012,Payments,Tester,Nova,High,5.02,3,3,0,1,1,2,58,pre_ai,2024-12,Low
2024-12-23,E013,Payments,Developer,Apollo,Medium,4.19,3,0,0,1,4,3,58,pre_ai,2024-12,Medium
2024-12-23,E014,CoreApp,Developer,Orion,Low,1.43,4,2,0,1,3,3,42,pre_ai,2024-12,Medium
2024-12-23,E015,Data,Tester,Orion,Medium,3.68,1,1,0,1,1,5,58,pre_ai,2024-12,Medium
2024-12-23,E016,Payments,Developer,Orion,Medium,4.68,2,3,1,0,2,1,42,pre_ai,2024-12,Low
2024-12-23,E017,CoreApp,Tester,Orion,High,6.88,1,3,1,2,3,1,42,pre_ai,2024-12,Low
2024-12-23,E018,Platform,Tester,Nova,Medium,1.66,3,1,0,1,6,2,42,pre_ai,2024-12,Low
2024-12-23,E019,Platform,Tester,Orion,Medium,3.66,4,1,2,2,1,0,42,pre_ai,2024-12,Low
2024-12-23,E020,Platform,Tester,Nova,Medium,1.17,5,3,0,0,5,3,58,pre_ai,2024-12,Medium
2024-12-23,E021,Platform,Tester,Apollo,High,2.03,4,2,1,0,4,4,58,pre_ai,2024-12,Medium
2024-12-23,E022,CoreApp,Tester,Nova,High,6.42,1,1,0,1,3,4,42,pre_ai,2024-12,Medium
2024-12-23,E023,Platform,Developer,Nova,High,4.85,1,3,0,0,1,3,42,pre_ai,2024-12,Medium
2024-12-23,E024,Payments,Developer,Apollo,Medium,6.75,8,3,1,2,2,3,58,pre_ai,2024-12,Medium
2024-12-23,E025,CoreApp,Developer,Nova,High,4.7,4,1,1,0,4,3,42,pre_ai,2024-12,Medium
2024-12-23,E026,Data,Tester,Orion,Low,2.55,2,1,1,1,2,3,42,pre_ai,2024-12,Medium
2024-12-23,E027,Payments,Tester,Apollo,Medium,1.86,3,5,2,0,2,2,42,pre_ai,2024-12,Low
2024-12-23,E028,Data,Developer,Orion,High,6.58,5,4,1,0,3,0,42,pre_ai,2024-12,Low
2024-12-23,E029,CoreApp,Tester,Nova,Low,2.69,5,0,1,0,6,1,42,pre_ai,2024-12,Low
2024-12-23,E030,Platform,Developer,Orion,Low,0.3,1,1,0,2,1,2,58,pre_ai,2024-12,Low
2024-12-23,E031,CoreApp,Developer,Nova,Low,3.01,2,2,1,1,2,5,58,pre_ai,2024-12,Medium
2024-12-23,E032,Platform,Tester,Apollo,High,5.77,3,1,2,1,4,3,58,pre_ai,2024-12,Medium
2024-12-23,E033,Platform,Developer,Nova,High,3.02,7,1,0,0,1,2,58,pre_ai,2024-12,Low
2024-12-23,E034,CoreApp,Developer,Apollo,Medium,4.52,1,3,1,2,3,0,58,pre_ai,2024-12,Low
2024-12-23,E035,Data,Developer,Nova,Medium,4.6,2,2,1,0,2,2,58,pre_ai,2024-12,Low
2024-12-23,E036,Payments,Developer,Apollo,Low,0.92,3,2,4,1,5,1,58,pre_ai,2024-12,Low
2024-12-23,E037,Data,Developer,Nova,Medium,2.96,2,3,2,0,1,3,58,pre_ai,2024-12,Medium
2024-12-23,E038,CoreApp,Developer,Nova,Low,2.98,5,7,0,0,3,1,58,pre_ai,2024-12,Low
2024-12-23,E039,Platform,Developer,Apollo,Low,2.74,1,0,4,1,1,4,58,pre_ai,2024-12,Medium
2024-12-23,E040,Data,Developer,Apollo,Low,3.29,1,3,0,1,5,2,58,pre_ai,2024-12,Low
2024-12-24,E001,Payments,Developer,Orion,Medium,2.56,2,1,1,1,7,4,58,pre_ai,2024-12,Medium
2024-12-24,E002,CoreApp,Developer,Nova,High,7.05,3,3,1,1,5,2,58,pre_ai,2024-12,Low
2024-12-24,E003,Platform,Tester,Nova,Low,3.65,5,2,2,1,3,1,58,pre_ai,2024-12,Low
2024-12-24,E004,Platform,Developer,Nova,Low,2.97,4,0,2,1,5,1,58,pre_ai,2024-12,Low
2024-12-24,E005,Payments,Developer,Orion,Medium,2.75,2,5,1,1,1,3,42,pre_ai,2024-12,Medium
2024-12-24,E006,CoreApp,Developer,Nova,High,2.54,3,1,1,1,1,0,42,pre_ai,2024-12,Low
2024-12-24,E007,Data,Tester,Nova,Medium,5.05,4,1,3,0,1,1,58,pre_ai,2024-12,Low
2024-12-24,E008,Data,Tester,Apollo,Medium,1.88,3,1,0,0,3,2,58,pre_ai,2024-12,Low
2024-12-24,E009,Data,Tester,Nova,Medium,3.62,6,3,1,1,1,2,58,pre_ai,2024-12,Low
2024-12-24,E010,Platform,Developer,Apollo,Medium,4.04,1,2,3,1,4,5,58,pre_ai,2024-12,Medium
2024-12-24,E011,Platform,Tester,Nova,High,4.26,4,1,1,0,5,2,58,pre_ai,2024-12,Low
2024-12-24,E012,Payments,Tester,Orion,High,5.22,6,0,1,1,3,1,58,pre_ai,2024-12,Low
2024-12-24,E013,Data,Developer,Apollo,High,6.97,2,1,0,0,3,5,58,pre_ai,2024-12,Medium
2024-12-24,E014,Platform,Developer,Orion,Medium,5.34,3,3,0,1,1,2,58,pre_ai,2024-12,Low
2024-12-24,E015,CoreApp,Developer,Nova,Low,3.03,1,2,0,0,0,1,42,pre_ai,2024-12,Low
2024-12-24,E016,Data,Developer,Nova,Medium,4.81,4,3,0,1,2,0,42,pre_ai,2024-12,Low
2024-12-24,E017,Data,Developer,Apollo,High,2.83,2,1,1,0,4,1,42,pre_ai,2024-12,Low
2024-12-24,E018,CoreApp,Tester,Nova,Low,2.96,5,3,0,1,7,1,58,pre_ai,2024-12,Low
2024-12-24,E019,CoreApp,Developer,Orion,Low,2.49,2,1,2,0,3,2,42,pre_ai,2024-12,Low
2024-12-24,E020,Data,Developer,Apollo,Low,2.82,5,0,1,0,1,3,42,pre_ai,2024-12,Medium
2024-12-24,E021,CoreApp,Tester,Apollo,Low,2.67,1,2,0,1,3,3,58,pre_ai,2024-12,Medium
2024-12-24,E022,Payments,Tester,Orion,Medium,3.57,4,2,1,1,3,1,42,pre_ai,2024-12,Low
2024-12-24,E023,Platform,Tester,Apollo,Medium,3.91,1,2,1,0,2,3,42,pre_ai,2024-12,Medium
2024-12-24,E024,CoreApp,Developer,Apollo,Medium,3.35,5,0,0,1,2,1,42,pre_ai,2024-12,Low
2024-12-24,E025,Data,Tester,Apollo,Medium,3.5,3,2,1,0,5,1,58,pre_ai,2024-12,Low
2024-12-24,E026,Platform,Tester,Apollo,Medium,4.31,1,3,0,0,2,5,58,pre_ai,2024-12,Medium
2024-12-24,E027,Data,Developer,Apollo,Medium,1.04,1,3,2,1,6,3,58,pre_ai,2024-12,Medium
2024-12-24,E028,Platform,Tester,Orion,Medium,3.33,2,0,1,0,7,3,42,pre_ai,2024-12,Medium
2024-12-24,E029,Payments,Tester,Orion,Medium,3.62,7,3,0,0,3,1,58,pre_ai,2024-12,Low
2024-12-24,E030,Data,Developer,Apollo,Medium,4.33,6,2,0,1,3,2,58,pre_ai,2024-12,Low
2024-12-24,E031,CoreApp,Developer,Nova,Low,2.51,1,4,1,1,4,4,58,pre_ai,2024-12,Medium
2024-12-24,E032,Platform,Developer,Orion,Medium,5.13,3,2,1,1,2,3,58,pre_ai,2024-12,Medium
2024-12-24,E033,Payments,Developer,Nova,Low,2.94,5,3,1,2,5,0,58,pre_ai,2024-12,Low
2024-12-24,E034,Platform,Developer,Nova,High,6.91,4,5,0,1,2,0,58,pre_ai,2024-12,Low
2024-12-24,E035,CoreApp,Developer,Apollo,Low,3.99,3,0,1,0,1,2,58,pre_ai,2024-12,Low
2024-12-24,E036,Data,Developer,Nova,Medium,5.17,4,1,1,1,4,1,58,pre_ai,2024-12,Low
2024-12-24,E037,Platform,Tester,Nova,Medium,3.57,2,1,0,2,2,3,58,pre_ai,2024-12,Medium
2024-12-24,E038,Data,Tester,Apollo,Medium,5.2,3,2,0,1,4,4,58,pre_ai,2024-12,Medium
2024-12-24,E039,Data,Tester,Nova,Medium,1.15,1,2,0,2,3,3,42,pre_ai,2024-12,Medium
2024-12-24,E040,Platform,Developer,Orion,Medium,2.17,3,0,2,1,5,2,58,pre_ai,2024-12,Low
2024-12-25,E001,Payments,Developer,Nova,Medium,3.61,2,2,1,0,2,4,58,pre_ai,2024-12,Medium
2024-12-25,E002,Payments,Developer,Apollo,High,7.04,5,4,1,1,2,2,58,pre_ai,2024-12,Low
2024-12-25,E003,Payments,Developer,Apollo,Medium,4.84,3,1,1,1,2,0,42,pre_ai,2024-12,Low
2024-12-25,E004,Payments,Tester,Orion,High,5.07,3,3,0,0,2,2,42,pre_ai,2024-12,Low
2024-12-25,E005,Platform,Tester,Nova,Low,2.28,3,3,2,1,2,0,58,pre_ai,2024-12,Low
2024-12-25,E006,CoreApp,Developer,Apollo,Medium,2.8,2,2,0,2,3,3,58,pre_ai,2024-12,Medium
2024-12-25,E007,CoreApp,Developer,Nova,Low,2.72,5,1,1,1,1,0,58,pre_ai,2024-12,Low
2024-12-25,E008,CoreApp,Tester,Apollo,Low,4.23,1,4,0,0,3,3,42,pre_ai,2024-12,Medium
2024-12-25,E009,Payments,Developer,Apollo,Medium,5.37,5,0,2,0,3,3,42,pre_ai,2024-12,Medium
2024-12-25,E010,Payments,Developer,Apollo,Medium,2.66,2,1,0,0,4,1,42,pre_ai,2024-12,Low
2024-12-25,E011,Payments,Developer,Apollo,Medium,4.11,3,1,1,1,2,3,58,pre_ai,2024-12,Medium
2024-12-25,E012,CoreApp,Developer,Nova,Medium,2.4,3,1,0,1,7,2,58,pre_ai,2024-12,Low
2024-12-25,E013,Payments,Developer,Nova,Low,2.38,1,4,1,0,1,0,58,pre_ai,2024-12,Low
2024-12-25,E014,Data,Developer,Orion,Medium,3.08,4,2,0,0,3,2,42,pre_ai,2024-12,Low
2024-12-25,E015,CoreApp,Developer,Apollo,Low,2.77,4,2,3,1,4,4,58,pre_ai,2024-12,Medium
2024-12-25,E016,Payments,Developer,Apollo,Low,3.5,5,3,1,1,4,2,42,pre_ai,2024-12,Low
2024-12-25,E017,Data,Developer,Orion,Low,3.1,1,2,1,1,3,4,58,pre_ai,2024-12,Medium
2024-12-25,E018,CoreApp,Developer,Nova,High,5.17,3,1,0,1,5,5,58,pre_ai,2024-12,Medium
2024-12-25,E019,Data,Tester,Apollo,Medium,3.66,2,2,3,1,1,4,58,pre_ai,2024-12,Medium
2024-12-25,E020,Platform,Tester,Nova,Low,3.14,5,3,0,0,2,1,58,pre_ai,2024-12,Low
2024-12-25,E021,Payments,Developer,Nova,Medium,2.48,5,2,1,0,0,6,42,pre_ai,2024-12,Medium
2024-12-25,E022,Data,Developer,Apollo,Low,1.97,2,0,1,0,3,2,58,pre_ai,2024-12,Low
2024-12-25,E023,Data,Developer,Apollo,Medium,2.49,3,3,0,0,0,5,58,pre_ai,2024-12,Medium
2024-12-25,E024,CoreApp,Tester,Nova,Medium,4.58,5,2,1,0,1,1,42,pre_ai,2024-12,Low
2024-12-25,E025,Platform,Tester,Apollo,Medium,3.73,1,2,0,1,4,5,58,pre_ai,2024-12,Medium
2024-12-25,E026,Data,Tester,Nova,High,6.03,1,2,5,0,1,1,58,pre_ai,2024-12,Low
2024-12-25,E027,CoreApp,Tester,Nova,Medium,1.26,4,0,1,1,1,1,58,pre_ai,2024-12,Low
2024-12-25,E028,Data,Developer,Nova,Medium,3.51,4,4,0,0,2,2,58,pre_ai,2024-12,Low
2024-12-25,E029,Platform,Developer,Nova,High,6.61,1,3,1,0,4,3,58,pre_ai,2024-12,Medium
2024-12-25,E030,Data,Developer,Nova,High,4.62,1,0,2,1,1,1,58,pre_ai,2024-12,Low
2024-12-25,E031,CoreApp,Developer,Orion,High,5.28,6,4,0,1,4,2,58,pre_ai,2024-12,Low
2024-12-25,E032,Payments,Developer,Apollo,Medium,4.93,4,1,3,1,0,5,42,pre_ai,2024-12,Medium
2024-12-25,E033,Platform,Developer,Apollo,Low,3.33,3,1,0,0,2,4,42,pre_ai,2024-12,Medium
2024-12-25,E034,Data,Tester,Apollo,High,4.81,2,3,3,1,0,2,58,pre_ai,2024-12,Low
2024-12-25,E035,Data,Developer,Orion,Medium,2.12,2,3,1,1,4,0,42,pre_ai,2024-12,Low
2024-12-25,E036,CoreApp,Tester,Apollo,Medium,3.36,3,2,1,0,3,2,58,pre_ai,2024-12,Low
2024-12-25,E037,Payments,Developer,Orion,Low,3.71,1,4,1,1,2,1,42,pre_ai,2024-12,Low
2024-12-25,E038,CoreApp,Tester,Nova,Medium,2.82,3,2,0,0,6,0,58,pre_ai,2024-12,Low
2024-12-25,E039,CoreApp,Tester,Nova,High,4.38,2,2,2,0,3,1,42,pre_ai,2024-12,Low
2024-12-25,E040,CoreApp,Developer,Nova,Medium,4.18,1,3,0,0,1,4,42,pre_ai,2024-12,Medium
2024-12-26,E001,Data,Developer,Nova,Medium,3.17,4,1,0,1,3,0,58,pre_ai,2024-12,Low
2024-12-26,E002,Data,Developer,Nova,Medium,3.08,3,2,0,1,6,0,42,pre_ai,2024-12,Low
2024-12-26,E003,CoreApp,Tester,Apollo,High,4.06,12,2,3,2,1,2,58,pre_ai,2024-12,Low
2024-12-26,E004,CoreApp,Developer,Apollo,High,5.25,4,0,0,0,4,3,58,pre_ai,2024-12,Medium
2024-12-26,E005,Platform,Developer,Orion,Medium,2.32,2,1,0,0,4,1,42,pre_ai,2024-12,Low
2024-12-26,E006,Platform,Developer,Nova,Low,2.48,2,0,1,1,0,2,58,pre_ai,2024-12,Low
2024-12-26,E007,CoreApp,Developer,Orion,Medium,2.36,3,3,1,1,5,5,42,pre_ai,2024-12,Medium
2024-12-26,E008,Payments,Developer,Orion,Low,3.53,2,2,0,1,2,1,42,pre_ai,2024-12,Low
2024-12-26,E009,Platform,Developer,Apollo,Medium,4.47,4,1,0,1,3,0,58,pre_ai,2024-12,Low
2024-12-26,E010,CoreApp,Developer,Orion,Low,2.79,2,1,1,0,5,1,58,pre_ai,2024-12,Low
2024-12-26,E011,Platform,Developer,Apollo,High,2.09,2,4,1,1,5,2,42,pre_ai,2024-12,Low
2024-12-26,E012,Payments,Developer,Apollo,Medium,1.97,2,3,2,0,3,2,58,pre_ai,2024-12,Low
2024-12-26,E013,Platform,Developer,Nova,Medium,2.2,2,2,0,0,6,3,58,pre_ai,2024-12,Medium
2024-12-26,E014,Payments,Tester,Orion,Low,2.11,1,3,0,0,6,4,58,pre_ai,2024-12,Medium
2024-12-26,E015,CoreApp,Developer,Orion,High,5.94,4,1,0,1,3,3,58,pre_ai,2024-12,Medium
2024-12-26,E016,Platform,Developer,Apollo,Low,2.32,5,2,0,1,3,0,42,pre_ai,2024-12,Low
2024-12-26,E017,Payments,Developer,Apollo,Medium,2.25,2,1,0,2,3,3,58,pre_ai,2024-12,Medium
2024-12-26,E018,CoreApp,Developer,Nova,Low,4.1,2,1,3,0,4,0,58,pre_ai,2024-12,Low
2024-12-26,E019,Payments,Developer,Orion,Medium,2.41,1,4,0,1,2,1,58,pre_ai,2024-12,Low
2024-12-26,E020,Data,Developer,Apollo,Low,3.49,3,3,2,1,4,0,42,pre_ai,2024-12,Low
2024-12-26,E021,CoreApp,Developer,Apollo,Medium,4.45,1,1,0,1,1,4,58,pre_ai,2024-12,Medium
2024-12-26,E022,Platform,Developer,Orion,Medium,2.15,1,3,0,0,2,3,58,pre_ai,2024-12,Medium
2024-12-26,E023,CoreApp,Developer,Nova,Medium,4.0,3,0,1,0,3,2,42,pre_ai,2024-12,Low
2024-12-26,E024,CoreApp,Developer,Nova,Low,4.33,6,0,0,0,1,1,58,pre_ai,2024-12,Low
2024-12-26,E025,Data,Developer,Nova,Medium,2.42,4,0,0,1,1,0,58,pre_ai,2024-12,Low
2024-12-26,E026,CoreApp,Developer,Orion,High,4.75,1,0,0,1,4,2,58,pre_ai,2024-12,Low
2024-12-26,E027,CoreApp,Tester,Nova,Medium,3.67,4,0,3,0,3,3,58,pre_ai,2024-12,Medium
2024-12-26,E028,Data,Tester,Orion,Low,2.3,2,3,0,2,4,3,58,pre_ai,2024-12,Medium
2024-12-26,E029,CoreApp,Developer,Nova,Low,3.24,5,3,1,0,5,3,58,pre_ai,2024-12,Medium
2024-12-26,E030,CoreApp,Tester,Nova,Medium,3.59,3,5,4,1,4,2,58,pre_ai,2024-12,Low
2024-12-26,E031,CoreApp,Tester,Apollo,High,7.36,3,2,2,1,0,4,58,pre_ai,2024-12,Medium
2024-12-26,E032,Platform,Developer,Apollo,Medium,4.69,5,2,3,1,3,4,42,pre_ai,2024-12,Medium
2024-12-26,E033,Payments,Developer,Apollo,Medium,2.64,2,1,0,0,3,2,58,pre_ai,2024-12,Low
2024-12-26,E034,Payments,Developer,Nova,High,6.36,6,1,0,1,3,1,58,pre_ai,2024-12,Low
2024-12-26,E035,Data,Developer,Nova,Medium,2.05,7,1,1,1,2,2,58,pre_ai,2024-12,Low
2024-12-26,E036,Payments,Developer,Orion,Medium,2.52,4,1,2,1,1,0,58,pre_ai,2024-12,Low
2024-12-26,E037,Data,Developer,Nova,Medium,1.55,4,2,0,1,4,4,58,pre_ai,2024-12,Medium
2024-12-26,E038,Platform,Developer,Apollo,High,4.41,7,3,1,1,3,0,58,pre_ai,2024-12,Low
2024-12-26,E039,Data,Developer,Orion,Medium,3.86,3,0,1,0,0,3,58,pre_ai,2024-12,Medium
2024-12-26,E040,Payments,Developer,Apollo,Medium,4.21,4,3,0,0,3,2,42,pre_ai,2024-12,Low
2024-12-27,E001,CoreApp,Developer,Orion,Low,1.52,1,1,2,1,2,4,58,pre_ai,2024-12,Medium
2024-12-27,E002,Platform,Tester,Nova,Low,2.81,1,1,0,0,1,1,58,pre_ai,2024-12,Low
2024-12-27,E003,Platform,Developer,Apollo,Medium,6.72,5,5,1,0,4,1,58,pre_ai,2024-12,Low
2024-12-27,E004,CoreApp,Tester,Nova,Low,3.4,2,3,6,0,2,1,58,pre_ai,2024-12,Low
2024-12-27,E005,CoreApp,Tester,Orion,Medium,2.83,1,2,0,0,2,2,58,pre_ai,2024-12,Low
2024-12-27,E006,Payments,Developer,Nova,Medium,2.58,1,0,1,1,1,3,42,pre_ai,2024-12,Medium
2024-12-27,E007,Payments,Developer,Apollo,High,5.54,1,0,1,0,2,2,42,pre_ai,2024-12,Low
2024-12-27,E008,CoreApp,Tester,Nova,Low,3.35,2,2,3,1,6,4,58,pre_ai,2024-12,Medium
2024-12-27,E009,Payments,Developer,Apollo,Medium,0.51,3,3,1,0,1,1,58,pre_ai,2024-12,Low
2024-12-27,E010,Data,Developer,Apollo,Medium,4.82,1,3,1,0,1,1,42,pre_ai,2024-12,Low
2024-12-27,E011,Payments,Developer,Nova,Medium,3.89,4,4,2,2,3,4,42,pre_ai,2024-12,Medium
2024-12-27,E012,Platform,Developer,Orion,Medium,2.79,3,3,1,1,4,1,58,pre_ai,2024-12,Low
2024-12-27,E013,Data,Developer,Orion,Low,2.73,3,1,0,1,1,3,58,pre_ai,2024-12,Medium
2024-12-27,E014,Data,Tester,Orion,High,7.81,4,3,0,2,6,3,58,pre_ai,2024-12,Medium
2024-12-27,E015,Payments,Tester,Orion,Low,3.27,3,2,0,0,0,1,58,pre_ai,2024-12,Low
2024-12-27,E016,Payments,Developer,Apollo,Medium,3.03,1,1,1,0,3,0,58,pre_ai,2024-12,Low
2024-12-27,E017,Payments,Developer,Orion,High,2.95,2,2,2,0,1,2,42,pre_ai,2024-12,Low
2024-12-27,E018,CoreApp,Developer,Nova,Medium,1.77,1,5,0,1,6,4,42,pre_ai,2024-12,Medium
2024-12-27,E019,Platform,Developer,Apollo,Low,4.02,5,0,3,1,3,2,42,pre_ai,2024-12,Low
2024-12-27,E020,Platform,Developer,Orion,Low,2.62,6,3,1,1,1,5,58,pre_ai,2024-12,Medium
2024-12-27,E021,Data,Developer,Apollo,High,3.4,1,5,0,1,6,3,58,pre_ai,2024-12,Medium
2024-12-27,E022,Platform,Tester,Nova,Medium,2.8,5,4,1,2,5,2,58,pre_ai,2024-12,Low
2024-12-27,E023,CoreApp,Developer,Apollo,Medium,4.6,3,3,0,1,3,2,42,pre_ai,2024-12,Low
2024-12-27,E024,Platform,Developer,Nova,Medium,3.73,6,2,0,0,4,2,42,pre_ai,2024-12,Low
2024-12-27,E025,Platform,Tester,Apollo,Low,3.17,2,1,3,0,3,3,58,pre_ai,2024-12,Medium
2024-12-27,E026,CoreApp,Developer,Orion,High,6.3,3,0,1,1,7,2,58,pre_ai,2024-12,Low
2024-12-27,E027,Data,Developer,Apollo,Medium,3.45,4,1,2,1,1,1,58,pre_ai,2024-12,Low
2024-12-27,E028,Payments,Developer,Orion,Low,2.86,2,2,4,0,3,2,42,pre_ai,2024-12,Low
2024-12-27,E029,Data,Developer,Orion,Medium,1.45,3,4,1,1,4,1,58,pre_ai,2024-12,Low
2024-12-27,E030,Data,Developer,Apollo,Medium,5.05,2,3,2,1,4,2,42,pre_ai,2024-12,Low
2024-12-27,E031,Platform,Tester,Orion,Medium,3.3,6,1,0,1,2,2,58,pre_ai,2024-12,Low
2024-12-27,E032,Payments,Developer,Apollo,Medium,3.83,3,2,0,1,5,2,58,pre_ai,2024-12,Low
2024-12-27,E033,CoreApp,Tester,Orion,High,7.12,6,3,1,2,2,6,42,pre_ai,2024-12,Medium
2024-12-27,E034,Platform,Developer,Apollo,Medium,2.15,2,1,0,0,4,3,42,pre_ai,2024-12,Medium
2024-12-27,E035,Platform,Developer,Nova,Medium,3.18,1,3,0,2,4,2,58,pre_ai,2024-12,Low
2024-12-27,E036,CoreApp,Developer,Orion,Medium,3.36,4,2,1,1,2,2,58,pre_ai,2024-12,Low
2024-12-27,E037,Platform,Developer,Nova,Medium,3.25,5,0,0,1,4,0,42,pre_ai,2024-12,Low
2024-12-27,E038,CoreApp,Developer,Orion,High,6.95,1,4,2,1,5,0,42,pre_ai,2024-12,Low
2024-12-27,E039,CoreApp,Developer,Apollo,High,2.91,1,1,1,1,2,3,58,pre_ai,2024-12,Medium
2024-12-27,E040,Platform,Developer,Nova,Medium,3.85,1,0,1,0,4,3,58,pre_ai,2024-12,Medium
2024-12-28,E001,Platform,Developer,Orion,Low,2.72,3,3,1,0,3,2,58,pre_ai,2024-12,Low
2024-12-28,E002,Payments,Developer,Orion,Low,3.82,4,3,2,0,4,1,58,pre_ai,2024-12,Low
2024-12-28,E003,Data,Developer,Nova,High,6.22,4,1,0,0,3,0,58,pre_ai,2024-12,Low
2024-12-28,E004,Payments,Developer,Nova,High,4.99,6,1,1,1,3,2,58,pre_ai,2024-12,Low
2024-12-28,E005,Data,Developer,Apollo,Medium,2.82,4,2,1,1,3,2,58,pre_ai,2024-12,Low
2024-12-28,E006,Payments,Tester,Orion,Low,3.24,2,2,1,0,2,0,42,pre_ai,2024-12,Low
2024-12-28,E007,Data,Tester,Nova,Medium,4.59,3,3,1,0,6,2,42,pre_ai,2024-12,Low
2024-12-28,E008,CoreApp,Developer,Nova,Low,4.32,9,0,1,0,3,0,58,pre_ai,2024-12,Low
2024-12-28,E009,CoreApp,Developer,Nova,Medium,3.74,5,0,2,0,2,3,58,pre_ai,2024-12,Medium
2024-12-28,E010,Payments,Tester,Nova,High,4.56,3,4,1,1,3,2,58,pre_ai,2024-12,Low
2024-12-28,E011,Data,Tester,Nova,Medium,5.52,1,2,0,0,3,1,58,pre_ai,2024-12,Low
2024-12-28,E012,Data,Tester,Orion,Medium,4.83,4,1,1,1,6,3,42,pre_ai,2024-12,Medium
2024-12-28,E013,CoreApp,Developer,Nova,High,3.18,4,3,0,0,4,5,58,pre_ai,2024-12,Medium
2024-12-28,E014,Platform,Developer,Apollo,Low,1.14,3,2,2,1,2,2,58,pre_ai,2024-12,Low
2024-12-28,E015,CoreApp,Developer,Apollo,Low,3.67,3,2,0,0,10,3,58,pre_ai,2024-12,Medium
2024-12-28,E016,CoreApp,Developer,Nova,Medium,3.99,1,2,0,1,5,2,58,pre_ai,2024-12,Low
2024-12-28,E017,CoreApp,Developer,Nova,Low,3.8,4,1,0,2,2,3,42,pre_ai,2024-12,Medium
2024-12-28,E018,Payments,Tester,Apollo,Medium,4.4,2,2,2,1,3,2,58,pre_ai,2024-12,Low
2024-12-28,E019,Platform,Tester,Apollo,Medium,4.24,1,1,3,0,2,2,58,pre_ai,2024-12,Low
2024-12-28,E020,Data,Developer,Orion,Medium,2.13,5,0,4,1,1,0,58,pre_ai,2024-12,Low
2024-12-28,E021,Payments,Developer,Nova,Medium,3.12,2,0,2,1,4,1,58,pre_ai,2024-12,Low
2024-12-28,E022,Payments,Tester,Orion,High,2.05,3,1,1,0,6,2,58,pre_ai,2024-12,Low
2024-12-28,E023,Data,Tester,Orion,Medium,3.95,2,2,1,2,3,2,58,pre_ai,2024-12,Low
2024-12-28,E024,Platform,Tester,Orion,Medium,4.5,3,2,1,2,3,3,58,pre_ai,2024-12,Medium
2024-12-28,E025,Platform,Developer,Nova,Low,4.37,1,2,2,1,3,1,58,pre_ai,2024-12,Low
2024-12-28,E026,Payments,Developer,Apollo,Medium,3.27,3,1,3,1,5,1,42,pre_ai,2024-12,Low
2024-12-28,E027,CoreApp,Developer,Apollo,Low,3.92,1,2,0,2,7,2,58,pre_ai,2024-12,Low
2024-12-28,E028,Platform,Developer,Nova,High,2.5,1,0,0,0,1,3,58,pre_ai,2024-12,Medium
2024-12-28,E029,Data,Developer,Nova,Medium,3.65,4,4,1,0,2,6,58,pre_ai,2024-12,Medium
2024-12-28,E030,Data,Tester,Orion,Medium,3.44,3,0,1,1,1,3,42,pre_ai,2024-12,Medium
2024-12-28,E031,CoreApp,Developer,Apollo,Low,2.18,3,2,3,1,1,1,58,pre_ai,2024-12,Low
2024-12-28,E032,CoreApp,Tester,Orion,Medium,2.61,3,3,0,0,0,3,58,pre_ai,2024-12,Medium
2024-12-28,E033,Data,Developer,Apollo,Low,1.7,2,3,0,1,6,2,42,pre_ai,2024-12,Low
